Response ID,Date submitted,Date started,Faculty,G01Q05[SQ001]. Inclusion criteria [I am able to think and reason objectively.],G01Q05[SQ002]. Inclusion criteria [I am a registered undergraduate student at the University of Cape Town.],G01Q05[SQ003]. Inclusion criteria [I can understand and respond to survey questions in English.],G01Q05[SQ004]. Inclusion criteria [I have access to a computer and a good internet connection.],G01Q06[SQ001]. Exclusion criteria [I have not previously participated in a logic course.],G01Q06[SQ002]. Exclusion criteria [I do not have a university degree.],G01Q06[SQ003]. Exclusion criteria [I have not previously participated in similar studies.],G01Q07. Have you ever received a score of 75% or greater for a programming assessment at university?,G01Q08. Have you ever received a score of 75% or greater for a Maths or Statistics exam at university?,G06Q02[SQ001]. 2. Prior beliefs: select how strongly you believe each statement. [Fido is a dog.],G06Q02[SQ002]. 2. Prior beliefs: select how strongly you believe each statement. [Megan owns Fido.],G06Q04[AO01]. 4. New information: select how strongly you believe the statement. [Fido wears a collar.],"G06Q05[SQ001]. 5. Revised beliefs: after learning the new information, select whether you think each statement is true, false or unknown. [Fido is a dog.]","G06Q05[SQ002]. 5. Revised beliefs: after learning the new information, select whether you think each statement is true, false or unknown. [Megan owns Fido.]","G06Q06[SQ001]. 6. Revised beliefs: for each statement you indicated as 'True' in (5), please specify how strongly you believe the statement; for each statement you indicated as 'False' or 'Unknown' in (5), please specify how strongly you disbelieve the statement. [Fido is a dog.]","G06Q06[SQ002]. 6. Revised beliefs: for each statement you indicated as 'True' in (5), please specify how strongly you believe the statement; for each statement you indicated as 'False' or 'Unknown' in (5), please specify how strongly you disbelieve the statement. [Megan owns Fido.]",G07Q02[SQ001]. 2. Prior beliefs: select how strongly you believe each statement. [There are cockroach infestations in Meadowbrook Heights.],G07Q02[SQ002]. 2. Prior beliefs: select how strongly you believe each statement. [Ben is a pest control expert.],G07Q04[SQ001]. 4. New information: select how strongly you believe the statement. [Ben reports that Meadowbrook Heights is not dirty.],"G07Q05[SQ001]. 5. Revised beliefs: after learning the new information, select whether you think each statement is true, false or unknown. [There are cockroach infestations in Meadowbrook Heights.]","G07Q05[SQ002]. 5. Revised beliefs: after learning the new information, select whether you think each statement is true, false or unknown. [Ben is a pest control expert.]","G07Q06[SQ001]. 6. Revised beliefs: for each statement you indicated as 'True' in (5), please specify how strongly you believe the statement; for each statement you indicated as 'False' or 'Unknown' in (5), please specify how strongly you disbelieve the statement. [There are cockroach infestations in Meadowbrook Heights.]","G07Q06[SQ002]. 6. Revised beliefs: for each statement you indicated as 'True' in (5), please specify how strongly you believe the statement; for each statement you indicated as 'False' or 'Unknown' in (5), please specify how strongly you disbelieve the statement. [Ben is a pest control expert.]",G12Q02[SQ001]. 2. Prior beliefs: select how strongly you believe each statement. [WildWonders is awarded for its animal conservation practices.],G12Q02[SQ002]. 2. Prior beliefs: select how strongly you believe each statement. [Katie is a employee at WildWonders.],G12Q37[SQ001]. 4. New information: select how strongly you believe the statement. [Katie reports the birth of new bear cubs at WildWonders.],"G12Q05[SQ001]. 5. Revised beliefs: after learning the new information, select whether you think each statement is true, false or unknown. [WildWonders is awarded for its animal conservation practices.]","G12Q05[SQ002]. 5. Revised beliefs: after learning the new information, select whether you think each statement is true, false or unknown. [Katie is a employee at WildWonders.]","G12Q06[SQ001]. 6. Revised beliefs: for each statement you indicated as 'True' in (5), please specify how strongly you believe the statement; for each statement you indicated as 'False' or 'Unknown' in (5), please specify how strongly you disbelieve the statement. [WildWonders is awarded for its animal conservation practices.]","G12Q06[SQ002]. 6. Revised beliefs: for each statement you indicated as 'True' in (5), please specify how strongly you believe the statement; for each statement you indicated as 'False' or 'Unknown' in (5), please specify how strongly you disbelieve the statement. [Katie is a employee at WildWonders.]",G13Q02[SQ001]. 2. Prior beliefs: select how strongly you believe each statement.  [Greta wears cotton clothing in the summer.],G13Q02[SQ002]. 2. Prior beliefs: select how strongly you believe each statement.  [Urban Threads produces cotton clothing.],G13Q04[SQ001]. 4. New information: select how strongly you believe the statement.  [Greta buys a new cotton dress from Urban Threads.],"G13Q05[SQ001]. 5. Revised beliefs: after learning the new information, select whether you think each statement is true, false or unknown.  [Greta wears cotton clothing in the summer.]","G13Q05[SQ002]. 5. Revised beliefs: after learning the new information, select whether you think each statement is true, false or unknown.  [Urban Threads produces cotton clothing.]","G13Q06[SQ001]. 6. Revised beliefs: for each statement you indicated as 'True' in (5), please specify how strongly you believe the statement; for each statement you indicated as 'False' or 'Unknown' in (5), please specify how strongly you disbelieve the statement.  [Greta wears cotton clothing in the summer.]","G13Q06[SQ002]. 6. Revised beliefs: for each statement you indicated as 'True' in (5), please specify how strongly you believe the statement; for each statement you indicated as 'False' or 'Unknown' in (5), please specify how strongly you disbelieve the statement.  [Urban Threads produces cotton clothing.]",G18Q02[SQ001]. 2. Prior beliefs: select how strongly you believe each statement. [Nora recycles household garbage.],G18Q02[SQ002]. 2. Prior beliefs: select how strongly you believe each statement. [EarthCare Services composts food waste.],G18Q04[SQ001]. 4. New information: select how strongly you believe the statement. [Nora separates food waste for composting.],"G18Q05[SQ001]. 5. Revised beliefs: after learning the new information, select whether you think each statement is true, false or unknown. [Nora recycles household garbage.]","G18Q05[SQ002]. 5. Revised beliefs: after learning the new information, select whether you think each statement is true, false or unknown. [EarthCare Services composts food waste.]","G18Q06[SQ001]. 6. Revised beliefs: for each statement you indicated as 'True' in (5), please specify how strongly you believe the statement; for each statement you indicated as 'False' or 'Unknown' in (5), please specify how strongly you disbelieve the statement. [Nora recycles household garbage.]","G18Q06[SQ002]. 6. Revised beliefs: for each statement you indicated as 'True' in (5), please specify how strongly you believe the statement; for each statement you indicated as 'False' or 'Unknown' in (5), please specify how strongly you disbelieve the statement. [EarthCare Services composts food waste.]",G19Q02[SQ001]. 2. Prior beliefs: select how strongly you believe each statement. [Jack makes a cake.],G19Q02[SQ002]. 2. Prior beliefs: select how strongly you believe each statement. [The cake is in the oven.],G19Q04[SQ001]. 4. New information: select how strongly you believe the statement. [Jack prepares icing.],"G19Q05[SQ001]. 5. Revised beliefs: after learning the new information, select whether you think each statement is true, false or unknown. [Jack makes a cake.]","G19Q05[SQ002]. 5. Revised beliefs: after learning the new information, select whether you think each statement is true, false or unknown. [The cake is in the oven.]","G19Q06[SQ001]. 6. Revised beliefs: for each statement you indicated as 'True' in (5), please specify how strongly you believe the statement; for each statement you indicated as 'False' or 'Unknown' in (5), please specify how strongly you disbelieve the statement. [Jack makes a cake.]","G19Q06[SQ002]. 6. Revised beliefs: for each statement you indicated as 'True' in (5), please specify how strongly you believe the statement; for each statement you indicated as 'False' or 'Unknown' in (5), please specify how strongly you disbelieve the statement. [The cake is in the oven.]",G24Q02[SQ001]. 2. Prior beliefs: select how strongly you believe each statement. [Gifts are made for special occasions.],G24Q02[SQ002]. 2. Prior beliefs: select how strongly you believe each statement. [Gifts are bought to save time.],G24Q04[SQ001]. 4. New information: select how strongly you believe the statement. [Mo buys a wedding gift for Zara.],"G24Q05[SQ001]. 5. Revised beliefs: after learning the new information, select whether you think each statement is true, false or unknown. [Gifts are made for special occasions.]","G24Q05[SQ002]. 5. Revised beliefs: after learning the new information, select whether you think each statement is true, false or unknown. [Gifts are bought to save time.]","G24Q06[SQ001]. 6. Revised beliefs: for each statement you indicated as 'True' in (5), please specify how strongly you believe the statement; for each statement you indicated as 'False' or 'Unknown' in (5), please specify how strongly you disbelieve the statement. [Gifts are made for special occasions.]","G24Q06[SQ002]. 6. Revised beliefs: for each statement you indicated as 'True' in (5), please specify how strongly you believe the statement; for each statement you indicated as 'False' or 'Unknown' in (5), please specify how strongly you disbelieve the statement. [Gifts are bought to save time.]",G25Q02[SQ001]. 2. Prior beliefs: select how strongly you believe each statement. [Tina drinks soda.],G25Q02[SQ002]. 2. Prior beliefs: select how strongly you believe each statement. [There is soda in the kitchen.],G25Q04[SQ001]. 4. New information: select how strongly you believe the statement. [The soda is in a can.],"G25Q05[SQ001]. 5. Revised beliefs: after learning the new information, select whether you think each statement is true, false or unknown. [Tina drinks soda.]","G25Q05[SQ002]. 5. Revised beliefs: after learning the new information, select whether you think each statement is true, false or unknown. [There is soda in the kitchen.]","G25Q06[SQ001]. 6. Revised beliefs: for each statement you indicated as 'True' in (5), please specify how strongly you believe the statement; for each statement you indicated as 'False' or 'Unknown' in (5), please specify how strongly you disbelieve the statement. [Tina drinks soda.]","G25Q06[SQ002]. 6. Revised beliefs: for each statement you indicated as 'True' in (5), please specify how strongly you believe the statement; for each statement you indicated as 'False' or 'Unknown' in (5), please specify how strongly you disbelieve the statement. [There is soda in the kitchen.]",G30Q02[SQ001]. 2. Prior beliefs: select how strongly you believe each statement. [Humans need shelter to survive.],G30Q02[SQ002]. 2. Prior beliefs: select how strongly you believe each statement. [Houses are expensive.],G30Q04[SQ001]. 4. New information: select how strongly you believe the statement. [Quentin buys a house.],"G30Q05[SQ001]. 5. Revised beliefs: after learning the new information, select whether you think each statement is true, false or unknown. [Humans need shelter to survive.]","G30Q05[SQ002]. 5. Revised beliefs: after learning the new information, select whether you think each statement is true, false or unknown. [Houses are expensive.]","G30Q06[SQ001]. 6. Revised beliefs: for each statement you indicated as 'True' in (5), please specify how strongly you believe the statement; for each statement you indicated as 'False' or 'Unknown' in (5), please specify how strongly you disbelieve the statement. [Humans need shelter to survive.]","G30Q06[SQ002]. 6. Revised beliefs: for each statement you indicated as 'True' in (5), please specify how strongly you believe the statement; for each statement you indicated as 'False' or 'Unknown' in (5), please specify how strongly you disbelieve the statement. [Houses are expensive.]",G31Q02[SQ001]. 2. Prior beliefs: select how strongly you believe each statement. [Zoe works in town.],G31Q02[SQ002]. 2. Prior beliefs: select how strongly you believe each statement. [Zoe uses public transport.],G31Q04[SQ001]. 4. New information: select how strongly you believe the statement. [Zoe purchases a monthly train pass.],"G31Q05[SQ001]. 5. Revised beliefs: after learning the new information, select whether you think each statement is true, false or unknown. [Zoe works in town.]","G31Q05[SQ002]. 5. Revised beliefs: after learning the new information, select whether you think each statement is true, false or unknown. [Zoe uses public transport.]","G31Q06[SQ001]. 6. Revised beliefs: for each statement you indicated as 'True' in (5), please specify how strongly you believe the statement; for each statement you indicated as 'False' or 'Unknown' in (5), please specify how strongly you disbelieve the statement. [Zoe works in town.]","G31Q06[SQ002]. 6. Revised beliefs: for each statement you indicated as 'True' in (5), please specify how strongly you believe the statement; for each statement you indicated as 'False' or 'Unknown' in (5), please specify how strongly you disbelieve the statement. [Zoe uses public transport.]",G32Q01. I declare the responses provided are authentic and reflect my own effort.,G32Q02. Anything to add?
261,2024-08-28 17:14:42,2024-08-28 17:04:03,Commerce,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,4,5,TRUE,TRUE,4,4,5,4,3,TRUE,TRUE,4,4,4,4,5,TRUE,TRUE,4,5,4,5,5,TRUE,TRUE,5,5,4,5,5,TRUE,TRUE,4,5,4,4,4,TRUE,TRUE,5,5,4,1,5,TRUE,FALSE,4,1,4,5,4,TRUE,TRUE,4,5,5,4,5,TRUE,TRUE,5,4,4,4,5,TRUE,TRUE,4,5,TRUE,n/a
262,2024-08-28 17:14:05,2024-08-28 17:04:25,Health Sciences,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,3,3,Unknown,Unknown,3,3,4,4,4,Unknown,Unknown,3,3,3,3,3,Unknown,Unknown,3,3,3,3,3,Unknown,Unknown,3,3,4,4,4,Unknown,Unknown,4,4,3,3,3,Unknown,Unknown,3,3,5,5,5,Unknown,Unknown,5,5,3,3,3,Unknown,Unknown,3,3,5,5,3,TRUE,TRUE,5,5,5,5,5,Unknown,Unknown,5,5,TRUE,n/a
264,2024-08-28 17:23:39,2024-08-28 17:10:47,Humanities,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,4,4,Unknown,TRUE,3,4,5,4,1,TRUE,Unknown,5,3,5,5,5,TRUE,TRUE,4,4,5,4,5,TRUE,Unknown,4,3,4,3,4,Unknown,Unknown,3,3,5,5,5,TRUE,TRUE,5,5,1,1,5,FALSE,Unknown,4,3,5,5,5,Unknown,TRUE,3,4,5,5,4,TRUE,TRUE,5,5,5,5,5,FALSE,Unknown,4,3,TRUE,n/a
265,2024-08-28 17:29:08,2024-08-28 17:11:03,Humanities,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,3,2,Unknown,Unknown,3,3,3,5,4,FALSE,TRUE,1,4,3,4,4,Unknown,TRUE,3,4,5,4,5,TRUE,Unknown,5,3,3,5,2,Unknown,Unknown,3,3,5,5,5,TRUE,TRUE,5,5,5,3,5,TRUE,Unknown,4,3,5,5,5,Unknown,TRUE,3,5,5,5,5,TRUE,Unknown,5,4,5,5,4,Unknown,TRUE,3,5,TRUE,n/a
266,2024-08-28 17:35:37,2024-08-28 17:13:37,Health Sciences,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5,5,5,TRUE,TRUE,5,5,5,5,3,Unknown,Unknown,4,3,5,5,4,TRUE,TRUE,5,5,5,5,5,TRUE,TRUE,5,5,5,5,5,TRUE,TRUE,5,5,5,5,5,TRUE,TRUE,5,5,4,5,5,TRUE,TRUE,4,5,5,5,5,TRUE,TRUE,5,5,5,5,5,TRUE,TRUE,5,5,5,5,4,TRUE,TRUE,5,5,TRUE,n/a
267,2024-08-28 17:27:03,2024-08-28 17:14:10,Commerce,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,5,5,5,TRUE,TRUE,1,1,5,5,3,FALSE,TRUE,4,1,5,5,5,TRUE,TRUE,1,1,5,5,5,TRUE,TRUE,1,1,5,5,5,TRUE,TRUE,1,1,5,5,5,TRUE,TRUE,1,1,5,5,5,TRUE,TRUE,1,1,5,5,5,TRUE,TRUE,1,1,5,5,5,TRUE,TRUE,1,1,5,5,5,TRUE,TRUE,1,1,TRUE,I don't understand the setup for the questions the way they are asked makes it hard for the questionaire filler to show their logic 
268,2024-08-28 17:25:30,2024-08-28 17:14:47,Health Sciences,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5,5,3,TRUE,TRUE,5,5,5,5,5,TRUE,TRUE,5,5,5,3,3,TRUE,TRUE,5,3,3,5,4,TRUE,TRUE,4,5,3,5,4,TRUE,TRUE,4,5,3,5,5,TRUE,TRUE,3,5,5,1,4,TRUE,FALSE,5,5,3,3,3,TRUE,TRUE,3,3,5,5,3,TRUE,TRUE,5,5,4,4,4,TRUE,TRUE,4,4,TRUE,n/a
270,2024-08-28 17:50:33,2024-08-28 17:38:50,Humanities,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,3,3,TRUE,TRUE,3,3,3,3,3,TRUE,TRUE,2,2,3,3,3,TRUE,TRUE,3,3,3,3,3,TRUE,TRUE,3,3,3,3,3,TRUE,TRUE,3,3,3,3,3,TRUE,TRUE,3,3,3,2,3,TRUE,TRUE,3,2,3,3,3,TRUE,TRUE,3,3,5,5,3,TRUE,TRUE,5,5,3,3,3,TRUE,TRUE,3,3,TRUE,I don't think that I understood this correctly..
271,2024-08-28 20:18:48,2024-08-28 17:59:04,Humanities,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5,2,5,TRUE,Unknown,5,2,5,5,5,Unknown,TRUE,3,5,5,5,3,TRUE,TRUE,1,1,4,5,2,TRUE,TRUE,4,4,4,5,5,TRUE,TRUE,1,1,5,3,4,TRUE,TRUE,1,1,5,5,5,TRUE,TRUE,5,5,5,5,5,TRUE,Unknown,4,3,5,5,5,TRUE,Unknown,5,3,3,3,5,TRUE,TRUE,1,1,TRUE,n/a
272,2024-08-28 18:44:27,2024-08-28 18:32:56,Engineering and the Built Environment,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,5,3,TRUE,Unknown,5,5,3,4,3,TRUE,FALSE,4,1,5,5,4,TRUE,TRUE,5,5,4,4,5,TRUE,TRUE,5,5,2,5,2,FALSE,TRUE,5,1,5,4,5,TRUE,TRUE,3,3,5,3,4,TRUE,FALSE,5,3,5,5,2,TRUE,Unknown,5,3,5,5,4,TRUE,TRUE,5,5,5,3,3,TRUE,FALSE,5,5,TRUE,n/a
273,2024-08-28 19:07:43,2024-08-28 18:37:16,Engineering and the Built Environment,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,5,5,5,TRUE,TRUE,5,5,4,5,5,FALSE,TRUE,1,2,5,5,5,TRUE,TRUE,5,5,5,5,5,TRUE,TRUE,5,5,4,5,2,TRUE,TRUE,5,4,5,5,5,TRUE,TRUE,5,5,5,5,5,TRUE,TRUE,5,5,5,5,5,TRUE,TRUE,5,5,5,5,4,TRUE,TRUE,5,5,5,5,5,TRUE,TRUE,5,5,TRUE,n/a
274,2024-08-28 19:11:14,2024-08-28 18:49:33,Commerce,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5,4,4,TRUE,TRUE,5,4,3,2,1,Unknown,Unknown,3,2,2,3,3,TRUE,TRUE,3,4,4,5,4,TRUE,TRUE,4,5,3,4,4,TRUE,TRUE,4,4,4,5,4,TRUE,TRUE,5,5,5,3,4,TRUE,FALSE,5,3,4,4,4,TRUE,TRUE,4,4,5,5,4,TRUE,TRUE,5,5,4,4,4,TRUE,TRUE,5,5,TRUE,"It seems as if though when new information is provided regarding the scenario, it makes the previously provided information more believable."
275,2024-08-28 19:30:49,2024-08-28 19:21:21,Science,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4,4,4,TRUE,TRUE,4,4,4,4,3,TRUE,Unknown,4,2,4,4,4,TRUE,TRUE,4,4,4,4,4,TRUE,TRUE,4,4,4,4,4,TRUE,TRUE,4,4,4,4,4,TRUE,TRUE,4,4,4,4,4,FALSE,FALSE,3,3,4,4,4,TRUE,TRUE,4,4,4,4,4,TRUE,TRUE,4,4,4,4,4,TRUE,TRUE,4,4,TRUE,n/a
276,2024-08-28 20:13:16,2024-08-28 19:49:53,Science,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,4,4,4,TRUE,Unknown,3,3,3,4,4,FALSE,TRUE,4,4,4,4,3,Unknown,TRUE,3,4,4,4,4,TRUE,TRUE,4,4,3,4,3,TRUE,Unknown,4,3,4,3,4,TRUE,Unknown,4,3,4,3,4,TRUE,Unknown,4,4,3,3,3,TRUE,TRUE,3,3,4,4,4,TRUE,TRUE,4,4,3,3,4,TRUE,TRUE,4,4,TRUE,n/a
277,2024-08-28 20:10:36,2024-08-28 19:53:48,Humanities,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5,5,5,TRUE,TRUE,5,5,5,5,1,TRUE,Unknown,4,3,5,5,5,TRUE,TRUE,5,5,5,5,5,TRUE,TRUE,5,5,5,5,5,TRUE,TRUE,5,5,5,5,5,TRUE,TRUE,5,5,3,1,5,Unknown,FALSE,3,1,5,5,3,TRUE,Unknown,5,3,4,5,5,TRUE,TRUE,4,5,5,5,5,TRUE,TRUE,5,5,TRUE,All the best with your PhD!
278,2024-08-28 20:48:37,2024-08-28 20:24:45,Science,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,5,5,5,TRUE,TRUE,5,5,3,2,3,TRUE,Unknown,3,3,5,5,5,TRUE,TRUE,5,5,5,5,5,TRUE,TRUE,5,5,3,5,3,TRUE,TRUE,3,5,5,5,5,TRUE,TRUE,5,5,3,3,5,TRUE,Unknown,4,2,5,5,5,TRUE,TRUE,5,5,5,4,5,TRUE,TRUE,5,4,5,4,5,TRUE,TRUE,5,5,TRUE,n/a
279,2024-08-28 20:39:57,2024-08-28 20:26:05,Humanities,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5,5,5,TRUE,TRUE,5,5,5,5,1,TRUE,Unknown,5,4,4,3,4,Unknown,TRUE,4,5,3,5,4,Unknown,TRUE,4,5,3,4,3,TRUE,TRUE,3,4,2,3,2,Unknown,TRUE,2,2,1,3,4,FALSE,TRUE,1,4,4,5,5,TRUE,TRUE,5,5,5,5,5,TRUE,TRUE,5,5,4,4,4,Unknown,TRUE,4,4,TRUE,n/a
281,2024-08-28 21:08:22,2024-08-28 20:56:08,Humanities,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5,5,3,Unknown,TRUE,5,5,1,1,5,FALSE,FALSE,5,5,3,3,4,Unknown,Unknown,3,3,1,5,3,FALSE,TRUE,5,5,3,3,3,Unknown,Unknown,3,3,5,5,5,TRUE,TRUE,5,5,5,5,5,TRUE,TRUE,5,5,5,5,3,TRUE,TRUE,3,3,5,5,3,TRUE,TRUE,5,5,3,1,3,Unknown,Unknown,3,3,TRUE,n/a
